tick,day,hour,time_label,period,agent_id,profile,risk_score,threshold_crossed,session_id,chain_step,behavior,suspicious
88,4,16,Day 04  16:00,work_hours,julia,malicious_insider,222.5,True,3,2,READ_EMAIL,False
88,4,16,Day 04  16:00,work_hours,julia,malicious_insider,222.5,True,3,3,ATTACH_SEND,False
89,4,17,Day 04  17:00,work_hours,alice,normal_employee,45.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,alice,normal_employee,45.0,True,1,1,SEARCH_INBOX,False
89,4,17,Day 04  17:00,work_hours,alice,normal_employee,45.0,True,1,2,SEARCH_SENS_KW,True
89,4,17,Day 04  17:00,work_hours,bob,normal_employee,45.0,True,0,0,IDLE,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,1,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,1,2,READ_EMAIL,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,1,3,ATTACH_SEND,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,2,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,2,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,carol,normal_employee,45.0,True,2,2,DELETE_ARCHIVE,False
89,4,17,Day 04  17:00,work_hours,dave,developer,45.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,dave,developer,45.0,True,1,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,dave,developer,45.0,True,1,2,READ_EMAIL,False
89,4,17,Day 04  17:00,work_hours,dave,developer,45.0,True,1,3,CLICK_LINK,True
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,1,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,1,2,READ_EMAIL,False
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,1,3,ATTACH_SEND,False
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,2,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,2,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,eve,developer,45.0,True,2,2,FLAG_STAR,False
89,4,17,Day 04  17:00,work_hours,frank,normal_employee,45.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,frank,normal_employee,45.0,True,1,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,frank,normal_employee,45.0,True,1,2,READ_EMAIL,False
89,4,17,Day 04  17:00,work_hours,frank,normal_employee,45.0,True,1,3,REPLY_ALL,False
89,4,17,Day 04  17:00,work_hours,grace,stressed_employee,135.0,True,0,0,IDLE,False
89,4,17,Day 04  17:00,work_hours,henry,stressed_employee,135.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,henry,stressed_employee,135.0,True,1,1,COMPOSE_NEW,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,1,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,1,2,MOVE_FOLDER,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,2,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,2,1,COMPOSE_NEW,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,3,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,3,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,3,2,READ_EMAIL,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,3,3,CLICK_LINK,True
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,4,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,4,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,ivan,malicious_insider,225.0,True,4,2,FLAG_STAR,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,1,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,1,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,1,2,READ_EMAIL,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,1,3,ATTACH_SEND,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,1,4,DOWNLOAD_ATTACH,True
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,2,0,OPEN_CLIENT,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,2,1,VIEW_INBOX,False
89,4,17,Day 04  17:00,work_hours,julia,malicious_insider,225.0,True,2,2,READ_EMAIL,False
90,4,18,Day 04  18:00,off_hours,alice,normal_employee,45.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,bob,normal_employee,45.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,carol,normal_employee,45.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,dave,developer,45.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,eve,developer,45.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,frank,normal_employee,45.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,grace,stressed_employee,136.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,henry,stressed_employee,136.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,ivan,malicious_insider,227.5,True,0,0,INACTIVE_OFF_HOURS,False
90,4,18,Day 04  18:00,off_hours,julia,malicious_insider,227.5,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,alice,normal_employee,46.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,bob,normal_employee,46.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,carol,normal_employee,46.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,dave,developer,46.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,eve,developer,46.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,frank,normal_employee,46.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,grace,stressed_employee,138.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,henry,stressed_employee,138.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,ivan,malicious_insider,230.0,True,0,0,INACTIVE_OFF_HOURS,False
91,4,19,Day 04  19:00,off_hours,julia,malicious_insider,230.0,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,alice,normal_employee,46.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,bob,normal_employee,46.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,carol,normal_employee,46.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,dave,developer,46.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,eve,developer,46.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,frank,normal_employee,46.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,grace,stressed_employee,139.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,henry,stressed_employee,139.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,ivan,malicious_insider,232.5,True,0,0,INACTIVE_OFF_HOURS,False
92,4,20,Day 04  20:00,off_hours,julia,malicious_insider,232.5,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,alice,normal_employee,47.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,bob,normal_employee,47.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,carol,normal_employee,47.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,dave,developer,47.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,eve,developer,47.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,frank,normal_employee,47.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,grace,stressed_employee,141.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,henry,stressed_employee,141.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,ivan,malicious_insider,235.0,True,0,0,INACTIVE_OFF_HOURS,False
93,4,21,Day 04  21:00,off_hours,julia,malicious_insider,235.0,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,alice,normal_employee,47.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,bob,normal_employee,47.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,carol,normal_employee,47.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,dave,developer,47.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,eve,developer,47.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,frank,normal_employee,47.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,grace,stressed_employee,142.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,henry,stressed_employee,142.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,ivan,malicious_insider,237.5,True,0,0,INACTIVE_OFF_HOURS,False
94,4,22,Day 04  22:00,off_hours,julia,malicious_insider,237.5,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,alice,normal_employee,48.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,bob,normal_employee,48.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,carol,normal_employee,48.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,dave,developer,48.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,eve,developer,48.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,frank,normal_employee,48.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,grace,stressed_employee,144.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,henry,stressed_employee,144.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,ivan,malicious_insider,240.0,True,0,0,INACTIVE_OFF_HOURS,False
95,4,23,Day 04  23:00,off_hours,julia,malicious_insider,240.0,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,alice,normal_employee,48.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,bob,normal_employee,48.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,carol,normal_employee,48.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,dave,developer,48.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,eve,developer,48.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,frank,normal_employee,48.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,grace,stressed_employee,145.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,henry,stressed_employee,145.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,ivan,malicious_insider,242.5,True,0,0,INACTIVE_OFF_HOURS,False
96,5,0,Day 05  00:00,off_hours,julia,malicious_insider,242.5,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,alice,normal_employee,49.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,bob,normal_employee,49.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,carol,normal_employee,49.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,dave,developer,49.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,eve,developer,49.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,frank,normal_employee,49.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,grace,stressed_employee,147.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,henry,stressed_employee,147.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,ivan,malicious_insider,245.0,True,0,0,INACTIVE_OFF_HOURS,False
97,5,1,Day 05  01:00,off_hours,julia,malicious_insider,245.0,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,alice,normal_employee,49.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,bob,normal_employee,49.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,carol,normal_employee,49.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,dave,developer,49.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,eve,developer,49.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,frank,normal_employee,49.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,grace,stressed_employee,148.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,henry,stressed_employee,148.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,ivan,malicious_insider,247.5,True,0,0,INACTIVE_OFF_HOURS,False
98,5,2,Day 05  02:00,off_hours,julia,malicious_insider,247.5,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,alice,normal_employee,50.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,bob,normal_employee,50.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,carol,normal_employee,50.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,dave,developer,50.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,eve,developer,50.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,frank,normal_employee,50.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,grace,stressed_employee,150.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,henry,stressed_employee,150.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,ivan,malicious_insider,250.0,True,0,0,INACTIVE_OFF_HOURS,False
99,5,3,Day 05  03:00,off_hours,julia,malicious_insider,250.0,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,alice,normal_employee,50.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,bob,normal_employee,50.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,carol,normal_employee,50.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,dave,developer,50.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,eve,developer,50.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,frank,normal_employee,50.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,grace,stressed_employee,151.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,henry,stressed_employee,151.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,ivan,malicious_insider,252.5,True,0,0,INACTIVE_OFF_HOURS,False
100,5,4,Day 05  04:00,off_hours,julia,malicious_insider,252.5,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,alice,normal_employee,51.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,bob,normal_employee,51.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,carol,normal_employee,51.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,dave,developer,51.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,eve,developer,51.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,frank,normal_employee,51.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,grace,stressed_employee,153.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,henry,stressed_employee,153.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,ivan,malicious_insider,255.0,True,0,0,INACTIVE_OFF_HOURS,False
101,5,5,Day 05  05:00,off_hours,julia,malicious_insider,255.0,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,alice,normal_employee,51.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,bob,normal_employee,51.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,carol,normal_employee,51.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,dave,developer,51.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,eve,developer,51.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,frank,normal_employee,51.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,grace,stressed_employee,154.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,henry,stressed_employee,154.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,ivan,malicious_insider,257.5,True,0,0,INACTIVE_OFF_HOURS,False
102,5,6,Day 05  06:00,off_hours,julia,malicious_insider,257.5,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,alice,normal_employee,52.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,bob,normal_employee,52.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,carol,normal_employee,52.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,dave,developer,52.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,eve,developer,52.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,frank,normal_employee,52.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,grace,stressed_employee,156.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,henry,stressed_employee,156.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,ivan,malicious_insider,260.0,True,0,0,INACTIVE_OFF_HOURS,False
103,5,7,Day 05  07:00,off_hours,julia,malicious_insider,260.0,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,alice,normal_employee,52.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,bob,normal_employee,52.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,carol,normal_employee,52.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,dave,developer,52.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,eve,developer,52.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,frank,normal_employee,52.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,grace,stressed_employee,157.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,henry,stressed_employee,157.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,ivan,malicious_insider,262.5,True,0,0,INACTIVE_OFF_HOURS,False
104,5,8,Day 05  08:00,off_hours,julia,malicious_insider,262.5,True,0,0,INACTIVE_OFF_HOURS,False
105,5,9,Day 05  09:00,work_hours,alice,normal_employee,53.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,alice,normal_employee,53.0,True,1,1,COMPOSE_NEW,False
105,5,9,Day 05  09:00,work_hours,bob,normal_employee,53.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,bob,normal_employee,53.0,True,1,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,bob,normal_employee,53.0,True,1,2,READ_EMAIL,False
105,5,9,Day 05  09:00,work_hours,bob,normal_employee,53.0,True,1,3,CLICK_LINK,True
105,5,9,Day 05  09:00,work_hours,bob,normal_employee,53.0,True,2,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,bob,normal_employee,53.0,True,2,1,COMPOSE_NEW,False
105,5,9,Day 05  09:00,work_hours,carol,normal_employee,53.0,True,0,0,IDLE,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,1,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,1,2,DELETE_ARCHIVE,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,2,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,2,1,COMPOSE_NEW,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,3,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,3,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,dave,developer,53.0,True,3,2,DELETE_ARCHIVE,False
105,5,9,Day 05  09:00,work_hours,eve,developer,53.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,eve,developer,53.0,True,1,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,eve,developer,53.0,True,1,2,DELETE_ARCHIVE,False
105,5,9,Day 05  09:00,work_hours,frank,normal_employee,53.0,True,0,0,IDLE,False
105,5,9,Day 05  09:00,work_hours,grace,stressed_employee,159.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,grace,stressed_employee,159.0,True,1,1,COMPOSE_NEW,False
105,5,9,Day 05  09:00,work_hours,henry,stressed_employee,159.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,henry,stressed_employee,159.0,True,1,1,SEARCH_INBOX,False
105,5,9,Day 05  09:00,work_hours,henry,stressed_employee,159.0,True,1,2,SEARCH_SENS_KW,True
105,5,9,Day 05  09:00,work_hours,henry,stressed_employee,159.0,True,2,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,henry,stressed_employee,159.0,True,2,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,henry,stressed_employee,159.0,True,2,2,DELETE_ARCHIVE,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,1,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,1,2,READ_EMAIL,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,1,3,REPLY,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,2,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,2,1,SEARCH_INBOX,False
105,5,9,Day 05  09:00,work_hours,ivan,malicious_insider,265.0,True,2,2,SEARCH_SENS_KW,True
105,5,9,Day 05  09:00,work_hours,julia,malicious_insider,265.0,True,1,0,OPEN_CLIENT,False
105,5,9,Day 05  09:00,work_hours,julia,malicious_insider,265.0,True,1,1,VIEW_INBOX,False
105,5,9,Day 05  09:00,work_hours,julia,malicious_insider,265.0,True,1,2,READ_EMAIL,False
105,5,9,Day 05  09:00,work_hours,julia,malicious_insider,265.0,True,1,3,REPLY_ALL,False
105,5,9,Day 05  09:00,work_hours,julia,malicious_insider,265.0,True,1,4,MASS_FWD_BCC,True
106,5,10,Day 05  10:00,work_hours,alice,normal_employee,53.5,True,1,0,OPEN_CLIENT,False
106,5,10,Day 05  10:00,work_hours,alice,normal_employee,53.5,True,1,1,VIEW_INBOX,False
106,5,10,Day 05  10:00,work_hours,alice,normal_employee,53.5,True,1,2,READ_EMAIL,False
106,5,10,Day 05  10:00,work_hours,alice,normal_employee,53.5,True,1,3,REPLY,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,1,0,OPEN_CLIENT,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,1,1,VIEW_INBOX,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,1,2,MOVE_FOLDER,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,2,0,OPEN_CLIENT,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,2,1,VIEW_INBOX,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,2,2,READ_EMAIL,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,2,3,REPLY_ALL,False
106,5,10,Day 05  10:00,work_hours,bob,normal_employee,53.5,True,2,4,MASS_FWD_BCC,True
106,5,10,Day 05  10:00,work_hours,carol,normal_employee,53.5,True,1,0,OPEN_CLIENT,False
